order_id,customer_name,country,city,product_name,category_name,product_price,quantity,order_date
ORD10796,Frank Ryan,UK,London,AI Handbook,Books,1200,2,2025-12-19
ORD10797,Kevin Dickerson,USA,New York,AI Handbook,Books,1200,2,2025-02-01
ORD10797,Kevin Dickerson,USA,New York,T-Shirt,Clothing,800,5,2025-02-01
ORD10797,Kevin Dickerson,USA,New York,Jeans,Clothing,1800,3,2025-02-01
ORD10798,Dylan Garcia,India,Mumbai,Monitor,Electronics,12000,3,2024-10-29
ORD10798,Dylan Garcia,India,Mumbai,Mouse,Electronics,700,1,2024-10-29
ORD10798,Dylan Garcia,India,Mumbai,Python Book,Books,900,1,2024-10-29
ORD10799,Suzanne Weiss,Canada,Calgary,Jacket,Clothing,3500,3,2024-11-03
ORD10799,Suzanne Weiss,Canada,Calgary,Football,Sports,900,3,2024-11-03
ORD10799,Suzanne Weiss,Canada,Calgary,Sofa,Furniture,25000,5,2024-11-03
ORD10800,Crystal Boyd,Germany,Berlin,Tennis Racket,Sports,3500,1,2025-08-26
ORD10801,Stephanie Gordon,Canada,Toronto,Mouse,Electronics,700,5,2024-06-22
ORD10802,Debbie Baker,India,Pune,T-Shirt,Clothing,800,3,2025-04-26
ORD10802,Debbie Baker,India,Pune,T-Shirt,Clothing,800,4,2025-04-26
ORD10802,Debbie Baker,India,Pune,Cricket Bat,Sports,2200,2,2025-04-26
ORD10803,Ian Rivas,India,Delhi,Jeans,Clothing,1800,1,2025-10-24
ORD10803,Ian Rivas,India,Delhi,Keyboard,Electronics,1500,5,2025-10-24
ORD10804,Megan Bates,UK,London,Mouse,Electronics,700,3,2025-04-27
ORD10804,Megan Bates,UK,London,Chair,Furniture,2500,2,2025-04-27
ORD10804,Megan Bates,UK,London,Jacket,Clothing,3500,4,2025-04-27
ORD10805,Devin Stewart,India,Ahmedabad,Football,Sports,900,2,2025-01-03
ORD10806,Jennifer May,Germany,Berlin,Tennis Racket,Sports,3500,2,2025-10-18
ORD10807,Kenneth Allen,India,Surat,Mouse,Electronics,700,2,2025-04-17
ORD10807,Kenneth Allen,India,Surat,Jeans,Clothing,1800,2,2025-04-17
ORD10807,Kenneth Allen,India,Surat,Table,Furniture,6000,5,2025-04-17
ORD10808,Michael White,UK,London,Keyboard,Electronics,1500,3,2024-09-17
ORD10809,Angela Kane,Germany,Munich,Tennis Racket,Sports,3500,5,2025-10-14
ORD10809,Angela Kane,Germany,Munich,Cricket Bat,Sports,2200,3,2025-10-14
ORD10809,Angela Kane,Germany,Munich,Tennis Racket,Sports,3500,1,2025-10-14
ORD10810,Anthony Flores,Canada,Vancouver,Tennis Racket,Sports,3500,4,2025-08-22
ORD10810,Anthony Flores,Canada,Vancouver,Keyboard,Electronics,1500,4,2025-08-22
ORD10811,David Rose,UK,Birmingham,Keyboard,Electronics,1500,5,2026-02-06
ORD10811,David Rose,UK,Birmingham,Chair,Furniture,2500,5,2026-02-06
ORD10812,Mark Barron,Canada,Calgary,Jacket,Clothing,3500,1,2025-04-23
ORD10812,Mark Barron,Canada,Calgary,Mouse,Electronics,700,3,2025-04-23
ORD10812,Mark Barron,Canada,Calgary,Football,Sports,900,1,2025-04-23
ORD10813,Jonathan White,Germany,Hamburg,Python Book,Books,900,2,2024-07-13
ORD10813,Jonathan White,Germany,Hamburg,AI Handbook,Books,1200,3,2024-07-13
ORD10813,Jonathan White,Germany,Hamburg,Mouse,Electronics,700,1,2024-07-13
ORD10814,Christopher Gonzalez Jr.,UK,Leeds,Jeans,Clothing,1800,5,2024-10-18
ORD10814,Christopher Gonzalez Jr.,UK,Leeds,Jeans,Clothing,1800,3,2024-10-18
ORD10814,Christopher Gonzalez Jr.,UK,Leeds,AI Handbook,Books,1200,5,2024-10-18
ORD10815,Samantha Higgins,USA,New York,Jacket,Clothing,3500,5,2025-12-16
ORD10816,Carlos Rodriguez,Canada,Calgary,Jeans,Clothing,1800,5,2026-06-10
ORD10817,Angela Bell,USA,Boston,AI Handbook,Books,1200,2,2026-01-03
ORD10817,Angela Bell,USA,Boston,Chair,Furniture,2500,2,2026-01-03
ORD10818,Samantha Rhodes,Canada,Toronto,Keyboard,Electronics,1500,1,2026-03-27
ORD10818,Samantha Rhodes,Canada,Toronto,Table,Furniture,6000,1,2026-03-27
ORD10819,Bobby Green DDS,Germany,Berlin,Mouse,Electronics,700,1,2025-03-15
ORD10819,Bobby Green DDS,Germany,Berlin,Jacket,Clothing,3500,5,2025-03-15
ORD10820,Teresa Boyer,India,Mumbai,Table,Furniture,6000,5,2025-01-31
ORD10821,Holly Hodges,UK,Birmingham,Jeans,Clothing,1800,1,2025-10-15
ORD10821,Holly Hodges,UK,Birmingham,T-Shirt,Clothing,800,4,2025-10-15
ORD10821,Holly Hodges,UK,Birmingham,Monitor,Electronics,12000,1,2025-10-15
ORD10822,Lisa Hernandez,India,Delhi,Python Book,Books,900,5,2026-05-27
ORD10822,Lisa Hernandez,India,Delhi,Jeans,Clothing,1800,5,2026-05-27
ORD10822,Lisa Hernandez,India,Delhi,Cricket Bat,Sports,2200,1,2026-05-27
ORD10823,Clayton Day,India,Mumbai,Python Book,Books,900,2,2024-11-16
ORD10823,Clayton Day,India,Mumbai,T-Shirt,Clothing,800,1,2024-11-16
ORD10823,Clayton Day,India,Mumbai,Chair,Furniture,2500,2,2024-11-16
ORD10824,Phillip Caldwell,India,Mumbai,Jeans,Clothing,1800,1,2025-10-07
ORD10825,Daniel Gibbs,Germany,Munich,Jeans,Clothing,1800,1,2026-04-10
ORD10825,Daniel Gibbs,Germany,Munich,Sofa,Furniture,25000,4,2026-04-10
ORD10826,Keith Reed,Canada,Calgary,Jacket,Clothing,3500,2,2025-09-08
ORD10826,Keith Reed,Canada,Calgary,AI Handbook,Books,1200,5,2025-09-08
ORD10826,Keith Reed,Canada,Calgary,Jacket,Clothing,3500,3,2025-09-08
ORD10827,Nicole Hale,Canada,Toronto,Chair,Furniture,2500,4,2026-04-27
ORD10828,Jesse Alexander,Germany,Hamburg,Table,Furniture,6000,2,2025-05-27
ORD10828,Jesse Alexander,Germany,Hamburg,Mouse,Electronics,700,4,2025-05-27
ORD10829,Elizabeth Hendrix,UK,Manchester,Table,Furniture,6000,5,2026-04-12
ORD10830,Jessica Marshall,UK,Leeds,Football,Sports,900,3,2024-09-25
ORD10831,Teresa Lane,UK,Birmingham,Monitor,Electronics,12000,5,2025-01-31
ORD10831,Teresa Lane,UK,Birmingham,Jeans,Clothing,1800,5,2025-01-31
ORD10832,Daniel Hanson,Germany,Hamburg,SQL Book,Books,750,4,2026-04-18
ORD10832,Daniel Hanson,Germany,Hamburg,Python Book,Books,900,1,2026-04-18
ORD10833,Autumn Estrada,Germany,Frankfurt,Chair,Furniture,2500,1,2025-06-26
ORD10834,Marc Rice,Germany,Berlin,Tennis Racket,Sports,3500,1,2024-10-12
ORD10834,Marc Rice,Germany,Berlin,AI Handbook,Books,1200,3,2024-10-12
ORD10835,Jessica Morrison,Germany,Berlin,SQL Book,Books,750,2,2025-12-24
ORD10835,Jessica Morrison,Germany,Berlin,SQL Book,Books,750,1,2025-12-24
ORD10835,Jessica Morrison,Germany,Berlin,Laptop,Electronics,50000,3,2025-12-24
ORD10836,Mark Contreras,Canada,Vancouver,Monitor,Electronics,12000,5,2025-09-09
ORD10836,Mark Contreras,Canada,Vancouver,Sofa,Furniture,25000,3,2025-09-09
ORD10837,Melanie Bush,Germany,Frankfurt,Laptop,Electronics,50000,2,2025-04-25
ORD10837,Melanie Bush,Germany,Frankfurt,Sofa,Furniture,25000,2,2025-04-25
ORD10837,Melanie Bush,Germany,Frankfurt,Table,Furniture,6000,3,2025-04-25
ORD10838,Susan Martinez,India,Pune,Jeans,Clothing,1800,2,2026-03-15
ORD10838,Susan Martinez,India,Pune,Football,Sports,900,4,2026-03-15
ORD10839,Lauren Ramirez,Germany,Munich,AI Handbook,Books,1200,2,2025-02-22
ORD10839,Lauren Ramirez,Germany,Munich,Jeans,Clothing,1800,4,2025-02-22
ORD10840,Beth Price,Canada,Toronto,Sofa,Furniture,25000,1,2024-10-01
ORD10841,John Bates,USA,New York,Table,Furniture,6000,3,2025-10-09
ORD10842,Shane Wilkerson,Canada,Toronto,SQL Book,Books,750,3,2026-05-11
ORD10842,Shane Wilkerson,Canada,Toronto,SQL Book,Books,750,5,2026-05-11
ORD10842,Shane Wilkerson,Canada,Toronto,Chair,Furniture,2500,2,2026-05-11
ORD10843,David Arias,UK,London,Cricket Bat,Sports,2200,3,2024-12-14
ORD10843,David Arias,UK,London,Table,Furniture,6000,2,2024-12-14
ORD10844,Stacey Lee,UK,Birmingham,Tennis Racket,Sports,3500,1,2025-12-20
ORD10844,Stacey Lee,UK,Birmingham,Football,Sports,900,3,2025-12-20
ORD10844,Stacey Lee,UK,Birmingham,Python Book,Books,900,4,2025-12-20
ORD10845,Erica Hines,India,Ahmedabad,Monitor,Electronics,12000,3,2025-10-22
ORD10845,Erica Hines,India,Ahmedabad,Chair,Furniture,2500,4,2025-10-22
ORD10846,Jennifer Harrison,India,Surat,Tennis Racket,Sports,3500,3,2025-10-31
ORD10846,Jennifer Harrison,India,Surat,Table,Furniture,6000,5,2025-10-31
ORD10847,Sarah Clay,Canada,Toronto,T-Shirt,Clothing,800,2,2024-09-12
ORD10847,Sarah Clay,Canada,Toronto,Jacket,Clothing,3500,3,2024-09-12
ORD10847,Sarah Clay,Canada,Toronto,Keyboard,Electronics,1500,4,2024-09-12
ORD10848,Peter Hill,Canada,Calgary,T-Shirt,Clothing,800,4,2025-08-31
ORD10848,Peter Hill,Canada,Calgary,Monitor,Electronics,12000,3,2025-08-31
ORD10849,William Lester,UK,Birmingham,Jeans,Clothing,1800,1,2025-07-10
ORD10849,William Lester,UK,Birmingham,Laptop,Electronics,50000,2,2025-07-10
ORD10849,William Lester,UK,Birmingham,Mouse,Electronics,700,5,2025-07-10
ORD10850,Dylan Ewing,USA,Chicago,AI Handbook,Books,1200,3,2024-10-26
ORD10850,Dylan Ewing,USA,Chicago,T-Shirt,Clothing,800,5,2024-10-26
ORD10850,Dylan Ewing,USA,Chicago,Table,Furniture,6000,5,2024-10-26
ORD10851,Michael Chang,India,Pune,Tennis Racket,Sports,3500,4,2025-03-27
ORD10851,Michael Chang,India,Pune,Cricket Bat,Sports,2200,2,2025-03-27
ORD10851,Michael Chang,India,Pune,SQL Book,Books,750,5,2025-03-27
ORD10852,James Burns,Canada,Calgary,Football,Sports,900,4,2026-01-02
ORD10852,James Burns,Canada,Calgary,SQL Book,Books,750,3,2026-01-02
ORD10852,James Burns,Canada,Calgary,AI Handbook,Books,1200,3,2026-01-02
ORD10853,Randy Harper,Canada,Montreal,Mouse,Electronics,700,3,2025-12-26
ORD10853,Randy Harper,Canada,Montreal,Sofa,Furniture,25000,1,2025-12-26
ORD10854,Arthur Robertson,USA,Austin,Chair,Furniture,2500,4,2024-06-19
ORD10855,Connie Jacobs,UK,Leeds,Keyboard,Electronics,1500,3,2024-12-22
ORD10855,Connie Jacobs,UK,Leeds,Monitor,Electronics,12000,4,2024-12-22
ORD10855,Connie Jacobs,UK,Leeds,Mouse,Electronics,700,2,2024-12-22
ORD10856,Barbara Clark,UK,Birmingham,Sofa,Furniture,25000,1,2026-05-03
ORD10857,Kristen Shepard,UK,Leeds,SQL Book,Books,750,5,2024-09-11
ORD10857,Kristen Shepard,UK,Leeds,Jacket,Clothing,3500,3,2024-09-11
ORD10857,Kristen Shepard,UK,Leeds,Tennis Racket,Sports,3500,3,2024-09-11
ORD10858,Jessica Graves,USA,New York,Jeans,Clothing,1800,1,2024-11-04
ORD10859,Kathy Valencia,USA,Austin,Jeans,Clothing,1800,5,2024-12-29
ORD10859,Kathy Valencia,USA,Austin,Cricket Bat,Sports,2200,1,2024-12-29
ORD10860,Nicholas Baxter,UK,London,Mouse,Electronics,700,5,2024-12-11
ORD10860,Nicholas Baxter,UK,London,Jacket,Clothing,3500,3,2024-12-11
ORD10860,Nicholas Baxter,UK,London,Football,Sports,900,5,2024-12-11
ORD10861,Jonathan Cruz,Canada,Vancouver,SQL Book,Books,750,1,2024-09-05
ORD10861,Jonathan Cruz,Canada,Vancouver,Cricket Bat,Sports,2200,2,2024-09-05
ORD10862,Mandy Smith,UK,Leeds,Mouse,Electronics,700,2,2026-03-11
ORD10863,John Ramirez,India,Delhi,SQL Book,Books,750,4,2024-11-23
ORD10864,Amy Johnson,Germany,Frankfurt,Cricket Bat,Sports,2200,5,2024-07-24
ORD10864,Amy Johnson,Germany,Frankfurt,Mouse,Electronics,700,4,2024-07-24
ORD10864,Amy Johnson,Germany,Frankfurt,T-Shirt,Clothing,800,4,2024-07-24
ORD10865,Christopher Gaines,Germany,Frankfurt,Jeans,Clothing,1800,2,2025-01-24
ORD10865,Christopher Gaines,Germany,Frankfurt,T-Shirt,Clothing,800,2,2025-01-24
ORD10865,Christopher Gaines,Germany,Frankfurt,Tennis Racket,Sports,3500,2,2025-01-24
ORD10866,Mariah Henson,Canada,Montreal,Keyboard,Electronics,1500,4,2025-07-30
ORD10866,Mariah Henson,Canada,Montreal,Mouse,Electronics,700,4,2025-07-30
ORD10866,Mariah Henson,Canada,Montreal,Sofa,Furniture,25000,1,2025-07-30
ORD10867,Tony Nguyen,Germany,Frankfurt,Tennis Racket,Sports,3500,5,2024-09-16
ORD10867,Tony Nguyen,Germany,Frankfurt,Python Book,Books,900,1,2024-09-16
ORD10867,Tony Nguyen,Germany,Frankfurt,Jeans,Clothing,1800,1,2024-09-16
ORD10868,Sally Humphrey,UK,Birmingham,Table,Furniture,6000,4,2024-11-09
ORD10868,Sally Humphrey,UK,Birmingham,Jacket,Clothing,3500,1,2024-11-09
ORD10869,Glen Figueroa,Canada,Toronto,Football,Sports,900,5,2025-08-04
ORD10870,Debra Hoffman,Canada,Vancouver,Monitor,Electronics,12000,4,2026-03-28
ORD10870,Debra Hoffman,Canada,Vancouver,SQL Book,Books,750,2,2026-03-28
ORD10870,Debra Hoffman,Canada,Vancouver,SQL Book,Books,750,5,2026-03-28
ORD10871,Jennifer Mills,Canada,Montreal,Tennis Racket,Sports,3500,2,2025-09-10
ORD10872,Rhonda Velazquez,USA,Chicago,Table,Furniture,6000,4,2026-01-25
ORD10873,James Smith,USA,Chicago,Monitor,Electronics,12000,4,2026-05-28
ORD10874,Patricia Santana,India,Surat,SQL Book,Books,750,5,2025-02-15
ORD10874,Patricia Santana,India,Surat,Cricket Bat,Sports,2200,5,2025-02-15
ORD10875,Cynthia Mckinney,UK,London,AI Handbook,Books,1200,3,2026-04-02
ORD10875,Cynthia Mckinney,UK,London,Jeans,Clothing,1800,3,2026-04-02
ORD10876,Matthew Gonzales,Canada,Calgary,Mouse,Electronics,700,2,2024-09-09
ORD10876,Matthew Gonzales,Canada,Calgary,T-Shirt,Clothing,800,4,2024-09-09
ORD10877,Michael Martin,USA,Seattle,Cricket Bat,Sports,2200,3,2024-12-27
ORD10877,Michael Martin,USA,Seattle,Tennis Racket,Sports,3500,1,2024-12-27
ORD10877,Michael Martin,USA,Seattle,AI Handbook,Books,1200,2,2024-12-27
ORD10878,James Bonilla,Canada,Calgary,Table,Furniture,6000,5,2026-02-10
ORD10878,James Bonilla,Canada,Calgary,T-Shirt,Clothing,800,5,2026-02-10
ORD10879,Zachary Singleton,Canada,Calgary,T-Shirt,Clothing,800,3,2026-03-03
ORD10880,Brian Vaughan,USA,Boston,Football,Sports,900,5,2024-09-11
ORD10880,Brian Vaughan,USA,Boston,AI Handbook,Books,1200,3,2024-09-11
ORD10880,Brian Vaughan,USA,Boston,Jacket,Clothing,3500,4,2024-09-11
ORD10881,Katherine Turner,Germany,Frankfurt,Tennis Racket,Sports,3500,3,2025-05-04
ORD10881,Katherine Turner,Germany,Frankfurt,Jeans,Clothing,1800,3,2025-05-04
ORD10881,Katherine Turner,Germany,Frankfurt,Tennis Racket,Sports,3500,2,2025-05-04
ORD10882,Judith Robertson,USA,Seattle,Sofa,Furniture,25000,1,2025-04-25
ORD10883,Gregory Todd,UK,Leeds,T-Shirt,Clothing,800,2,2025-07-12
ORD10883,Gregory Todd,UK,Leeds,AI Handbook,Books,1200,5,2025-07-12
ORD10884,Judith Glenn,Canada,Calgary,Football,Sports,900,3,2025-06-23
ORD10884,Judith Glenn,Canada,Calgary,Table,Furniture,6000,1,2025-06-23
ORD10884,Judith Glenn,Canada,Calgary,T-Shirt,Clothing,800,3,2025-06-23
ORD10885,Tina Simmons,USA,New York,T-Shirt,Clothing,800,4,2025-04-03
ORD10886,Jonathan Martinez,USA,Seattle,AI Handbook,Books,1200,3,2025-11-22
ORD10886,Jonathan Martinez,USA,Seattle,Cricket Bat,Sports,2200,2,2025-11-22
ORD10887,Krystal Murray,Germany,Frankfurt,Python Book,Books,900,4,2025-04-24
ORD10887,Krystal Murray,Germany,Frankfurt,Chair,Furniture,2500,1,2025-04-24
ORD10888,Richard Jones,UK,Manchester,AI Handbook,Books,1200,5,2025-10-18
ORD10888,Richard Jones,UK,Manchester,Tennis Racket,Sports,3500,4,2025-10-18
ORD10889,Joshua Parks,Germany,Munich,AI Handbook,Books,1200,4,2025-04-24
ORD10889,Joshua Parks,Germany,Munich,Tennis Racket,Sports,3500,2,2025-04-24
ORD10889,Joshua Parks,Germany,Munich,T-Shirt,Clothing,800,3,2025-04-24
ORD10890,Adrienne Williams,USA,Seattle,Football,Sports,900,5,2024-11-15
ORD10890,Adrienne Williams,USA,Seattle,Football,Sports,900,1,2024-11-15
ORD10891,Alejandro Alvarez,Canada,Vancouver,AI Handbook,Books,1200,1,2026-04-15
ORD10892,Adrian Robinson,UK,Birmingham,Tennis Racket,Sports,3500,5,2025-10-10
ORD10893,Kenneth Wright Jr.,Canada,Toronto,Table,Furniture,6000,4,2025-06-19
ORD10893,Kenneth Wright Jr.,Canada,Toronto,AI Handbook,Books,1200,5,2025-06-19
ORD10893,Kenneth Wright Jr.,Canada,Toronto,AI Handbook,Books,1200,4,2025-06-19
ORD10894,Stephen Colon,Germany,Munich,Jeans,Clothing,1800,5,2024-09-13
ORD10894,Stephen Colon,Germany,Munich,SQL Book,Books,750,5,2024-09-13
ORD10894,Stephen Colon,Germany,Munich,Jacket,Clothing,3500,5,2024-09-13
ORD10895,Elizabeth Turner,USA,Chicago,T-Shirt,Clothing,800,3,2025-05-10
ORD10895,Elizabeth Turner,USA,Chicago,Sofa,Furniture,25000,2,2025-05-10
ORD10895,Elizabeth Turner,USA,Chicago,Laptop,Electronics,50000,1,2025-05-10
ORD10896,Theresa Miller,UK,London,Mouse,Electronics,700,4,2025-08-19
ORD10896,Theresa Miller,UK,London,Sofa,Furniture,25000,2,2025-08-19
ORD10896,Theresa Miller,UK,London,Python Book,Books,900,4,2025-08-19
ORD10897,Laura Anderson,Canada,Vancouver,Laptop,Electronics,50000,4,2025-10-08
ORD10897,Laura Anderson,Canada,Vancouver,Keyboard,Electronics,1500,1,2025-10-08
ORD10897,Laura Anderson,Canada,Vancouver,Sofa,Furniture,25000,2,2025-10-08
ORD10898,Chris Ward,Canada,Calgary,Tennis Racket,Sports,3500,1,2025-10-18
ORD10898,Chris Ward,Canada,Calgary,Chair,Furniture,2500,1,2025-10-18
ORD10899,Leslie Smith,India,Ahmedabad,Sofa,Furniture,25000,4,2025-02-13
ORD10899,Leslie Smith,India,Ahmedabad,Tennis Racket,Sports,3500,4,2025-02-13
ORD10900,Cameron Long,Canada,Calgary,SQL Book,Books,750,4,2026-03-07
ORD10900,Cameron Long,Canada,Calgary,T-Shirt,Clothing,800,1,2026-03-07
ORD10901,Angela Collins,Canada,Calgary,T-Shirt,Clothing,800,3,2024-10-11
ORD10902,Jordan Nguyen,USA,Boston,Cricket Bat,Sports,2200,2,2025-06-05
ORD10902,Jordan Nguyen,USA,Boston,Keyboard,Electronics,1500,1,2025-06-05
ORD10903,Adam Barr,USA,Boston,Jacket,Clothing,3500,4,2026-05-07
ORD10903,Adam Barr,USA,Boston,Tennis Racket,Sports,3500,3,2026-05-07
ORD10903,Adam Barr,USA,Boston,Python Book,Books,900,1,2026-05-07
ORD10904,Kathryn Williams,UK,Birmingham,Cricket Bat,Sports,2200,5,2026-06-11
ORD10904,Kathryn Williams,UK,Birmingham,Monitor,Electronics,12000,3,2026-06-11
ORD10905,Jeanette Perez,UK,Birmingham,Tennis Racket,Sports,3500,5,2026-05-26
ORD10906,Ryan Benjamin,Canada,Montreal,SQL Book,Books,750,3,2026-04-27
ORD10907,Angela Arias,Germany,Frankfurt,Tennis Racket,Sports,3500,2,2024-11-03
ORD10907,Angela Arias,Germany,Frankfurt,AI Handbook,Books,1200,4,2024-11-03
ORD10907,Angela Arias,Germany,Frankfurt,Jacket,Clothing,3500,3,2024-11-03
ORD10908,David Burnett,UK,Leeds,Cricket Bat,Sports,2200,1,2026-02-15
ORD10908,David Burnett,UK,Leeds,Jeans,Clothing,1800,3,2026-02-15
ORD10908,David Burnett,UK,Leeds,Tennis Racket,Sports,3500,4,2026-02-15
ORD10909,Amber Mcmahon,Germany,Frankfurt,Python Book,Books,900,1,2025-01-16
ORD10909,Amber Mcmahon,Germany,Frankfurt,SQL Book,Books,750,5,2025-01-16
ORD10909,Amber Mcmahon,Germany,Frankfurt,Football,Sports,900,3,2025-01-16
ORD10910,Lori Allen,Canada,Montreal,AI Handbook,Books,1200,4,2026-03-31
ORD10910,Lori Allen,Canada,Montreal,Jacket,Clothing,3500,2,2026-03-31
ORD10910,Lori Allen,Canada,Montreal,Jacket,Clothing,3500,1,2026-03-31
ORD10911,Alison Berger,Germany,Hamburg,Cricket Bat,Sports,2200,4,2024-07-24
ORD10911,Alison Berger,Germany,Hamburg,Jacket,Clothing,3500,1,2024-07-24
ORD10911,Alison Berger,Germany,Hamburg,Tennis Racket,Sports,3500,3,2024-07-24
ORD10912,Jeffrey Jackson,Canada,Montreal,Keyboard,Electronics,1500,3,2026-06-12
ORD10912,Jeffrey Jackson,Canada,Montreal,SQL Book,Books,750,2,2026-06-12
ORD10912,Jeffrey Jackson,Canada,Montreal,Jacket,Clothing,3500,1,2026-06-12
ORD10913,Alejandro Rivera,Germany,Frankfurt,Table,Furniture,6000,2,2025-09-28
ORD10914,Christopher Wilson,UK,Leeds,Sofa,Furniture,25000,4,2025-07-12
ORD10915,Amanda Quinn,India,Surat,Table,Furniture,6000,5,2025-07-03
ORD10915,Amanda Quinn,India,Surat,Table,Furniture,6000,2,2025-07-03
ORD10916,John Porter,Germany,Frankfurt,Chair,Furniture,2500,5,2026-06-15
ORD10917,Rebecca Smith,UK,Leeds,Cricket Bat,Sports,2200,1,2025-12-28
ORD10917,Rebecca Smith,UK,Leeds,Python Book,Books,900,3,2025-12-28
ORD10918,Brandi Lee MD,Germany,Berlin,Mouse,Electronics,700,5,2025-01-30
ORD10919,Christopher Mason,India,Ahmedabad,Keyboard,Electronics,1500,2,2024-09-15
ORD10919,Christopher Mason,India,Ahmedabad,AI Handbook,Books,1200,2,2024-09-15
ORD10920,Kellie Dixon MD,Canada,Calgary,Cricket Bat,Sports,2200,1,2025-08-05
ORD10921,Craig Mclaughlin,Canada,Vancouver,Keyboard,Electronics,1500,3,2025-03-30
ORD10921,Craig Mclaughlin,Canada,Vancouver,Sofa,Furniture,25000,4,2025-03-30
ORD10922,Linda Carrillo,India,Surat,Football,Sports,900,1,2024-07-13
ORD10923,Becky Graves,Canada,Montreal,Python Book,Books,900,1,2026-01-27
ORD10924,Carla Fisher,USA,Seattle,SQL Book,Books,750,4,2026-03-20
ORD10924,Carla Fisher,USA,Seattle,Jacket,Clothing,3500,1,2026-03-20
ORD10924,Carla Fisher,USA,Seattle,Sofa,Furniture,25000,4,2026-03-20
ORD10925,Steven Mendoza,India,Surat,SQL Book,Books,750,4,2024-09-30
ORD10926,Sarah White,Canada,Vancouver,Chair,Furniture,2500,5,2025-07-16
ORD10927,Scott Haas,Germany,Frankfurt,Keyboard,Electronics,1500,2,2024-09-02
ORD10927,Scott Haas,Germany,Frankfurt,Monitor,Electronics,12000,5,2024-09-02
ORD10927,Scott Haas,Germany,Frankfurt,Jacket,Clothing,3500,4,2024-09-02
ORD10928,Katherine Frank,Germany,Hamburg,SQL Book,Books,750,3,2025-10-27
ORD10928,Katherine Frank,Germany,Hamburg,AI Handbook,Books,1200,3,2025-10-27
ORD10929,Cody Smith,Canada,Montreal,SQL Book,Books,750,3,2025-03-27
ORD10929,Cody Smith,Canada,Montreal,Mouse,Electronics,700,3,2025-03-27
ORD10930,Terry Cummings,Canada,Toronto,SQL Book,Books,750,3,2024-09-20
ORD10930,Terry Cummings,Canada,Toronto,T-Shirt,Clothing,800,4,2024-09-20
ORD10930,Terry Cummings,Canada,Toronto,Sofa,Furniture,25000,5,2024-09-20
ORD10931,Jordan Allen,USA,Seattle,Mouse,Electronics,700,2,2026-02-06
ORD10931,Jordan Allen,USA,Seattle,Jeans,Clothing,1800,1,2026-02-06
ORD10931,Jordan Allen,USA,Seattle,Sofa,Furniture,25000,1,2026-02-06
ORD10932,Mark Snyder,Germany,Berlin,Python Book,Books,900,1,2024-11-03
ORD10932,Mark Snyder,Germany,Berlin,Football,Sports,900,4,2024-11-03
ORD10932,Mark Snyder,Germany,Berlin,Tennis Racket,Sports,3500,5,2024-11-03
ORD10933,Gregory Gaines,India,Ahmedabad,Laptop,Electronics,50000,5,2025-02-22
ORD10933,Gregory Gaines,India,Ahmedabad,Keyboard,Electronics,1500,2,2025-02-22
ORD10933,Gregory Gaines,India,Ahmedabad,Football,Sports,900,1,2025-02-22
ORD10934,Gregory Vargas,India,Surat,Tennis Racket,Sports,3500,2,2026-04-26
ORD10935,Rachel Young,India,Pune,Keyboard,Electronics,1500,5,2025-10-27
ORD10935,Rachel Young,India,Pune,Cricket Bat,Sports,2200,3,2025-10-27
ORD10936,Morgan Walker,Germany,Berlin,T-Shirt,Clothing,800,4,2025-07-07
ORD10936,Morgan Walker,Germany,Berlin,Tennis Racket,Sports,3500,1,2025-07-07
ORD10936,Morgan Walker,Germany,Berlin,T-Shirt,Clothing,800,3,2025-07-07
ORD10937,Thomas White,UK,Birmingham,SQL Book,Books,750,1,2024-11-28
ORD10938,Clayton Martin,India,Pune,Sofa,Furniture,25000,3,2024-07-23
ORD10938,Clayton Martin,India,Pune,SQL Book,Books,750,2,2024-07-23
ORD10939,Matthew Adams,Germany,Frankfurt,Table,Furniture,6000,2,2026-02-14
ORD10939,Matthew Adams,Germany,Frankfurt,Table,Furniture,6000,4,2026-02-14
ORD10940,Laura Rodriguez,Germany,Hamburg,Cricket Bat,Sports,2200,1,2024-11-28
ORD10941,Ryan Diaz,India,Surat,Tennis Racket,Sports,3500,2,2024-07-14
ORD10941,Ryan Diaz,India,Surat,Jacket,Clothing,3500,4,2024-07-14
ORD10942,Melinda Padilla,UK,Birmingham,Jeans,Clothing,1800,2,2024-08-13
ORD10942,Melinda Padilla,UK,Birmingham,Football,Sports,900,2,2024-08-13
ORD10943,Deborah Brown,USA,Austin,Table,Furniture,6000,2,2025-04-10
ORD10944,Keith Valenzuela,Germany,Frankfurt,Monitor,Electronics,12000,5,2025-09-09
ORD10944,Keith Valenzuela,Germany,Frankfurt,Jeans,Clothing,1800,3,2025-09-09
ORD10945,Jenna Moore,Germany,Berlin,T-Shirt,Clothing,800,3,2025-01-03
ORD10946,Steven Bailey,USA,Boston,Jeans,Clothing,1800,2,2025-11-03
ORD10946,Steven Bailey,USA,Boston,Monitor,Electronics,12000,1,2025-11-03
ORD10947,Andrew Bridges,Germany,Hamburg,Keyboard,Electronics,1500,5,2025-05-31
ORD10948,Gabriel Stephens,USA,Chicago,Chair,Furniture,2500,4,2026-01-31
ORD10948,Gabriel Stephens,USA,Chicago,Python Book,Books,900,5,2026-01-31
